property_id,street_address,city,state,zip_code,county,latitude,longitude,year_built,square_footage,construction_type,roof_type,stories,occupancy_type,flood_zone,wind_zone,property_value,created_at,updated_at
PROP-0007625,515 Elm Pl,Shreveport,LA,70251,Shreveport County,39.8106895,-89.453991,2024,4000,MASONRY,FLAT,3,VACANT,C,2,405142.57,2023-11-03T00:00:00,2024-04-13T00:00:00
PROP-0007626,4255 Walnut Pl,Augusta,GA,30884,Augusta County,25.2647108,-104.0195806,1983,2500,FRAME,METAL,2,PRIMARY,B,4,1435987.56,2022-08-14T00:00:00,2022-09-18T00:00:00
PROP-0007627,3978 Bay Way,Atlanta,GA,31543,Atlanta County,41.8448919,-92.1158711,1959,1400,STEEL,METAL,2,PRIMARY,C,5,147228.91,2024-01-28T00:00:00,2024-04-08T00:00:00
PROP-0007628,7314 Walnut Dr,Fort Worth,TX,77683,Fort Worth County,40.1653516,-86.1867011,1992,4100,FRAME,SHINGLE,2,VACANT,A,4,223658.65,2022-01-12T00:00:00,2022-07-01T00:00:00
PROP-0007629,4811 Cypress Pl,San Diego,CA,91030,San Diego County,34.8104702,-108.757932,1966,3700,WOOD,FLAT,1,RENTAL,C,3,1078289.16,2020-02-04T00:00:00,2020-04-04T00:00:00
PROP-0007630,1598 Birch Ave,Naperville,IL,60639,Naperville County,34.8537912,-107.2676729,2005,1800,STEEL,SLATE,2,PRIMARY,B,2,405429.18,2021-08-06T00:00:00,2022-01-11T00:00:00
PROP-0007631,4828 Willow St,Los Angeles,CA,93653,Los Angeles County,29.4071268,-93.1314087,1985,1500,CONCRETE,FLAT,1,RENTAL,VE,5,867908.18,2021-05-20T00:00:00,2021-07-31T00:00:00
PROP-0007632,5180 Pecan St,Houston,TX,78569,Houston County,40.2341388,-84.8775841,1996,3900,CONCRETE,WOOD_SHAKE,1,PRIMARY,V,4,151905.52,2021-10-31T00:00:00,2021-12-04T00:00:00
PROP-0007633,2649 Hickory Ct,Wilmington,NC,28893,Wilmington County,27.6258473,-92.0138124,2000,2300,CONCRETE,SLATE,2,RENTAL,C,1,362534.18,2020-10-15T00:00:00,2021-01-05T00:00:00
PROP-0007634,6911 Maple Pl,Fort Worth,TX,78186,Fort Worth County,32.0829646,-95.1571177,1950,1100,FRAME,TILE,1,SECONDARY,V,2,694674.09,2022-09-21T00:00:00,2022-11-27T00:00:00
PROP-0007635,5144 Birch Blvd,Rockford,IL,60964,Rockford County,30.4530203,-96.5182508,2015,3400,CONCRETE,METAL,2,PRIMARY,A,1,534019.53,2022-04-28T00:00:00,2022-07-28T00:00:00
PROP-0007636,6992 Walnut St,Los Angeles,CA,90271,Los Angeles County,35.0386321,-104.7890809,1997,4700,WOOD,WOOD_SHAKE,2,RENTAL,X500,5,308722.23,2021-10-13T00:00:00,2022-03-09T00:00:00
PROP-0007637,4345 Birch Ave,Atlanta,GA,31398,Atlanta County,39.2604755,-109.8352803,1974,4200,WOOD,TILE,2,PRIMARY,V,1,437117.27,2021-03-25T00:00:00,2021-07-14T00:00:00
PROP-0007638,3792 Walnut Pl,San Diego,CA,92737,San Diego County,37.7607552,-90.2778346,2018,1800,MANUFACTURED,TILE,2,SECONDARY,AE,4,301748.18,2022-12-28T00:00:00,2023-06-08T00:00:00
PROP-0007639,7461 Cypress St,Charleston,SC,29140,Charleston County,35.3289478,-121.2654474,1958,2300,CONCRETE,WOOD_SHAKE,1,RENTAL,B,4,1165369.08,2020-01-17T00:00:00,2020-03-04T00:00:00
PROP-0007640,2775 Hickory Blvd,Columbia,SC,29362,Columbia County,41.0555134,-90.4462658,1982,4700,FRAME,WOOD_SHAKE,2,PRIMARY,C,3,551216.73,2021-10-11T00:00:00,2022-04-09T00:00:00
PROP-0007641,7263 Birch Dr,Greenville,SC,29050,Greenville County,38.3028302,-100.7123696,1989,1700,FRAME,FLAT,2,PRIMARY,AE,3,1494330.48,2022-10-25T00:00:00,2023-01-16T00:00:00
PROP-0007642,6807 Hickory Pl,Los Angeles,CA,93531,Los Angeles County,37.553727,-117.4862835,1950,4500,STEEL,TILE,2,VACANT,X500,3,1256182.59,2020-05-12T00:00:00,2020-10-23T00:00:00
PROP-0007643,3156 Walnut Blvd,Montgomery,AL,36114,Montgomery County,31.8644609,-100.4449773,1991,2600,CONCRETE,METAL,2,RENTAL,B,3,1499853.72,2020-08-11T00:00:00,2020-09-22T00:00:00
PROP-0007644,2130 Bay Pl,Dallas,TX,75123,Dallas County,33.5236607,-96.2915471,2000,3200,STEEL,WOOD_SHAKE,1,VACANT,A,5,1429500.51,2022-09-13T00:00:00,2023-01-19T00:00:00
PROP-0007645,8191 Walnut St,Charleston,SC,29678,Charleston County,33.6894629,-97.3433974,1962,2100,MASONRY,SHINGLE,2,SECONDARY,X500,3,1050436.75,2021-06-08T00:00:00,2021-09-02T00:00:00
PROP-0007646,4260 Palm Way,Myrtle Beach,SC,29781,Myrtle Beach County,33.4194007,-118.2916119,2015,1600,WOOD,FLAT,2,RENTAL,AE,5,368390.97,2020-10-09T00:00:00,2021-01-05T00:00:00
PROP-0007647,5286 Willow Pl,Shreveport,LA,70084,Shreveport County,37.641589,-97.6406137,1984,1400,FRAME,WOOD_SHAKE,3,SECONDARY,X500,1,259151.48,2021-03-06T00:00:00,2021-08-30T00:00:00
PROP-0007648,5929 Maple Pl,Fort Lauderdale,FL,32541,Fort Lauderdale County,31.1170027,-93.7690881,1985,900,WOOD,METAL,2,RENTAL,C,2,575294.8,2021-12-10T00:00:00,2022-01-29T00:00:00
PROP-0007649,9196 Bay Pl,Lake Charles,LA,71497,Lake Charles County,41.6250063,-96.008074,1987,2300,MANUFACTURED,SLATE,2,RENTAL,X500,3,361869.98,2023-10-28T00:00:00,2024-03-12T00:00:00
PROP-0007650,5732 Oak Pl,Shreveport,LA,70051,Shreveport County,34.9884349,-97.2420902,1995,1900,WOOD,SLATE,2,SECONDARY,V,1,604483.66,2020-12-15T00:00:00,2021-01-19T00:00:00
PROP-0007651,1322 Birch Ct,Gulfport,MS,39286,Gulfport County,26.2744191,-92.5331208,2003,4400,CONCRETE,SLATE,1,RENTAL,A,5,578221.05,2020-08-02T00:00:00,2021-01-20T00:00:00
PROP-0007652,8324 Elm Blvd,Jackson,MS,39462,Jackson County,38.0537979,-90.3949516,1987,900,CONCRETE,TILE,1,VACANT,C,5,425825.02,2021-12-16T00:00:00,2022-06-01T00:00:00
PROP-0007653,9273 Palm Way,Chicago,IL,62327,Chicago County,33.2344516,-103.3790156,1988,3800,MANUFACTURED,SLATE,3,PRIMARY,VE,5,186277.46,2023-12-17T00:00:00,2024-03-30T00:00:00
PROP-0007654,8087 Cypress Pl,Augusta,GA,31836,Augusta County,32.6146681,-119.086111,1966,4900,STEEL,SLATE,2,SECONDARY,VE,2,1357953.75,2021-05-03T00:00:00,2021-05-08T00:00:00
PROP-0007655,2766 Pecan Ln,Raleigh,NC,28739,Raleigh County,36.6916232,-120.932626,1985,1500,CONCRETE,SLATE,2,RENTAL,B,5,558995.03,2023-11-19T00:00:00,2024-04-21T00:00:00
PROP-0007656,6807 Magnolia Ct,Myrtle Beach,SC,29018,Myrtle Beach County,39.2666742,-90.5217363,2012,2000,CONCRETE,SHINGLE,1,VACANT,AE,5,1285964.37,2024-04-22T00:00:00,2024-08-05T00:00:00
PROP-0007657,741 Laurel Pl,Huntsville,AL,36198,Huntsville County,26.814923,-105.0240523,2002,4100,CONCRETE,FLAT,3,VACANT,C,5,536155.39,2023-01-29T00:00:00,2023-02-10T00:00:00
PROP-0007658,2206 Palm St,Raleigh,NC,27434,Raleigh County,37.7893722,-86.8584631,1969,1600,MASONRY,FLAT,1,PRIMARY,X,4,607498.94,2021-12-12T00:00:00,2022-02-06T00:00:00
PROP-0007659,299 Pine Dr,Augusta,GA,30397,Augusta County,39.3500788,-84.1135838,1998,1400,STEEL,FLAT,2,VACANT,C,4,1028347.74,2020-12-22T00:00:00,2021-02-26T00:00:00
PROP-0007660,370 Walnut Blvd,Rockford,IL,61125,Rockford County,36.2681984,-123.9858572,2024,3200,MASONRY,TILE,1,RENTAL,V,5,428495.24,2020-06-30T00:00:00,2020-09-24T00:00:00
PROP-0007661,5917 Maple Dr,Naperville,IL,60210,Naperville County,37.2804722,-94.0255041,1996,2600,CONCRETE,FLAT,1,VACANT,V,3,189281.46,2024-05-15T00:00:00,2024-05-25T00:00:00
PROP-0007662,2016 Laurel Blvd,Sacramento,CA,90426,Sacramento County,35.8849248,-95.6109779,1998,1100,WOOD,FLAT,2,SECONDARY,V,2,1118451.6,2024-05-13T00:00:00,2024-07-21T00:00:00
PROP-0007663,9001 Birch Pl,Naperville,IL,61973,Naperville County,32.6614851,-103.767982,1955,3900,MANUFACTURED,SHINGLE,2,PRIMARY,VE,1,658069.3,2023-08-21T00:00:00,2023-09-08T00:00:00
PROP-0007664,7231 Laurel Way,San Francisco,CA,93689,San Francisco County,31.0024982,-108.6425904,1970,3200,MANUFACTURED,METAL,2,VACANT,A,2,347908.97,2024-04-08T00:00:00,2024-08-24T00:00:00
PROP-0007665,2262 Pecan Blvd,Huntsville,AL,35281,Huntsville County,29.9421172,-90.5314347,1980,4200,STEEL,TILE,2,RENTAL,B,2,888186.79,2022-08-07T00:00:00,2023-01-28T00:00:00
PROP-0007666,7086 Cypress Way,Huntsville,AL,36667,Huntsville County,35.6105872,-110.9561998,2016,4400,STEEL,METAL,1,VACANT,X,3,552119.29,2022-03-28T00:00:00,2022-09-21T00:00:00
PROP-0007667,9562 Hickory Way,Los Angeles,CA,90737,Los Angeles County,27.6619796,-110.7531504,1992,2300,MANUFACTURED,SLATE,1,RENTAL,A,1,1039488.05,2020-06-05T00:00:00,2020-08-17T00:00:00
PROP-0007668,2081 Cypress Ln,Asheville,NC,28315,Asheville County,35.2368366,-104.7491016,1978,3300,MASONRY,SHINGLE,1,PRIMARY,VE,3,1372187.01,2021-08-16T00:00:00,2021-12-31T00:00:00
PROP-0007669,4257 Maple St,Montgomery,AL,35248,Montgomery County,37.9136061,-99.504585,1965,1700,MANUFACTURED,TILE,2,PRIMARY,AE,5,261903.11,2023-03-26T00:00:00,2023-05-25T00:00:00
PROP-0007670,4065 Walnut Way,Raleigh,NC,28078,Raleigh County,35.0102891,-87.5658212,2005,2400,MASONRY,FLAT,1,VACANT,AE,5,1351410.66,2021-02-02T00:00:00,2021-07-31T00:00:00
PROP-0007671,2026 Walnut Ct,Houston,TX,79592,Houston County,33.6565345,-93.1753049,1954,4100,CONCRETE,FLAT,2,VACANT,V,5,643308.3,2020-02-29T00:00:00,2020-03-04T00:00:00
PROP-0007672,9183 Laurel Way,Huntsville,AL,35278,Huntsville County,36.4682069,-92.581911,2017,2900,CONCRETE,FLAT,1,SECONDARY,VE,2,1156009.57,2022-07-28T00:00:00,2022-10-23T00:00:00
PROP-0007673,630 Cypress Dr,San Diego,CA,92847,San Diego County,38.0505566,-107.7196092,2010,3800,MANUFACTURED,METAL,1,SECONDARY,VE,2,1155099.29,2022-03-19T00:00:00,2022-08-03T00:00:00
PROP-0007674,1504 Oak St,Lake Charles,LA,70598,Lake Charles County,39.5362696,-111.8066178,1994,2600,FRAME,METAL,1,PRIMARY,AE,4,852706.02,2020-01-19T00:00:00,2020-03-03T00:00:00
PROP-0007675,2712 Maple Dr,Myrtle Beach,SC,29352,Myrtle Beach County,34.7468859,-118.6310817,1956,3900,FRAME,METAL,1,VACANT,VE,5,807202.86,2022-05-10T00:00:00,2022-10-01T00:00:00
PROP-0007676,1887 Oak Ln,Shreveport,LA,71112,Shreveport County,32.6933621,-96.2476762,1968,2100,MASONRY,SHINGLE,2,VACANT,A,1,492198.69,2020-11-13T00:00:00,2020-11-17T00:00:00
PROP-0007677,647 Pecan Pl,Savannah,GA,31477,Savannah County,37.8893065,-99.3990463,2023,3700,CONCRETE,TILE,1,VACANT,X500,4,1060796.78,2022-06-19T00:00:00,2022-09-05T00:00:00
PROP-0007678,6919 Hickory Blvd,Jackson,MS,38694,Jackson County,36.6503082,-83.4028872,2017,4600,STEEL,TILE,1,VACANT,X,3,730844.92,2021-03-24T00:00:00,2021-06-27T00:00:00
PROP-0007679,5277 Magnolia Pl,Los Angeles,CA,95939,Los Angeles County,32.7625694,-115.8836635,1975,2400,STEEL,METAL,2,PRIMARY,V,1,1388413.82,2021-05-14T00:00:00,2021-07-06T00:00:00
PROP-0007680,6832 Cypress Ct,New Orleans,LA,70016,New Orleans County,27.9504251,-101.3307127,1982,2100,MASONRY,METAL,1,PRIMARY,X,3,1483138.46,2021-09-23T00:00:00,2021-12-14T00:00:00
PROP-0007681,201 Maple Dr,Montgomery,AL,36176,Montgomery County,39.057199,-113.724145,1974,3200,MANUFACTURED,TILE,3,VACANT,A,3,180928.61,2022-06-04T00:00:00,2022-06-17T00:00:00
PROP-0007682,3984 Magnolia St,Tampa,FL,33060,Tampa County,36.5776347,-118.5980024,1988,4500,FRAME,TILE,1,PRIMARY,V,4,289945.29,2020-06-05T00:00:00,2020-07-31T00:00:00
PROP-0007683,7725 Pine Blvd,Miami,FL,32456,Miami County,37.5817879,-114.8547786,2001,3100,CONCRETE,METAL,1,RENTAL,A,3,1436502.14,2022-04-25T00:00:00,2022-09-12T00:00:00
PROP-0007684,3192 Cypress Dr,Charlotte,NC,27269,Charlotte County,41.7301811,-104.7972236,1986,2300,MANUFACTURED,FLAT,1,PRIMARY,AE,1,855305.87,2022-10-09T00:00:00,2022-10-12T00:00:00
PROP-0007685,412 Cedar Dr,Charleston,SC,29990,Charleston County,36.856368,-116.2139901,1993,3100,MANUFACTURED,FLAT,1,RENTAL,X,5,1410992.09,2022-11-27T00:00:00,2023-03-01T00:00:00
PROP-0007686,9019 Magnolia Dr,Atlanta,GA,31989,Atlanta County,28.1073612,-86.0489951,2015,2200,MASONRY,WOOD_SHAKE,2,PRIMARY,X,3,370186.03,2023-03-02T00:00:00,2023-06-29T00:00:00
PROP-0007687,2165 Maple St,Atlanta,GA,30341,Atlanta County,35.5547326,-113.0109321,1978,4900,WOOD,WOOD_SHAKE,2,RENTAL,X,3,1068595.0,2022-08-14T00:00:00,2022-08-19T00:00:00
PROP-0007688,4389 Cedar Ave,Lake Charles,LA,71236,Lake Charles County,29.355519,-80.5411336,1953,1700,MANUFACTURED,METAL,1,PRIMARY,X,3,1206489.19,2023-01-11T00:00:00,2023-05-22T00:00:00
PROP-0007689,471 Oak Blvd,Wilmington,NC,27795,Wilmington County,38.3106909,-113.0151038,1980,2200,FRAME,SHINGLE,1,SECONDARY,C,4,1127542.94,2022-04-06T00:00:00,2022-04-28T00:00:00
PROP-0007690,9679 Bay Way,Biloxi,MS,38932,Biloxi County,28.2920206,-115.165877,1968,2000,CONCRETE,SLATE,1,SECONDARY,VE,3,955157.3,2021-08-15T00:00:00,2021-10-11T00:00:00
PROP-0007691,5986 Willow Way,Montgomery,AL,36898,Montgomery County,36.1733111,-103.3673998,1973,1800,CONCRETE,TILE,2,RENTAL,V,4,631300.92,2023-01-29T00:00:00,2023-03-08T00:00:00
PROP-0007692,2116 Maple St,Charlotte,NC,27623,Charlotte County,35.6622124,-83.4716564,2016,4600,MANUFACTURED,FLAT,1,SECONDARY,A,2,750632.09,2020-11-07T00:00:00,2020-12-19T00:00:00
PROP-0007693,6961 Pine Ave,Fort Lauderdale,FL,32457,Fort Lauderdale County,34.8411722,-81.274648,1961,4100,MASONRY,SLATE,1,PRIMARY,C,4,431662.86,2023-11-13T00:00:00,2024-02-28T00:00:00
PROP-0007694,7768 Willow Blvd,Mobile,AL,36439,Mobile County,29.9338441,-80.666941,1950,1300,FRAME,SHINGLE,1,PRIMARY,V,4,223786.1,2020-01-24T00:00:00,2020-02-06T00:00:00
PROP-0007695,8627 Maple Dr,Biloxi,MS,38681,Biloxi County,33.7267126,-92.6561296,1976,1900,STEEL,TILE,2,VACANT,VE,5,540762.73,2020-09-21T00:00:00,2020-11-22T00:00:00
PROP-0007696,1777 Cedar Way,San Antonio,TX,78720,San Antonio County,39.017113,-95.079357,2006,3300,MANUFACTURED,WOOD_SHAKE,2,VACANT,VE,2,740615.2,2022-06-01T00:00:00,2022-08-24T00:00:00
PROP-0007697,3356 Cedar Ln,New Orleans,LA,70925,New Orleans County,35.5042819,-113.5461833,1967,2500,WOOD,FLAT,3,RENTAL,X500,5,142849.29,2021-06-28T00:00:00,2021-11-14T00:00:00
PROP-0007698,8119 Willow Ct,Mobile,AL,35148,Mobile County,32.663108,-121.9159645,1976,3900,WOOD,TILE,1,VACANT,V,4,421923.17,2023-02-10T00:00:00,2023-06-10T00:00:00
PROP-0007699,6740 Oak St,San Diego,CA,95881,San Diego County,39.7995731,-89.75208,1959,2300,WOOD,METAL,2,PRIMARY,AE,4,1217094.58,2022-06-02T00:00:00,2022-07-11T00:00:00
PROP-0007700,8341 Pine Ave,Atlanta,GA,30889,Atlanta County,38.3422156,-120.8033792,1979,2100,STEEL,SHINGLE,1,PRIMARY,B,2,613518.02,2021-07-09T00:00:00,2022-01-01T00:00:00
PROP-0007701,1034 Elm Ave,Los Angeles,CA,90228,Los Angeles County,37.3450603,-81.2309539,1986,4900,STEEL,SHINGLE,2,SECONDARY,X500,2,175102.14,2023-10-10T00:00:00,2023-12-23T00:00:00
PROP-0007702,133 Birch Way,Asheville,NC,28033,Asheville County,33.0200612,-116.1339979,1977,4700,WOOD,METAL,2,PRIMARY,A,4,652560.18,2022-05-28T00:00:00,2022-11-16T00:00:00
PROP-0007703,4301 Willow Ave,Savannah,GA,31237,Savannah County,35.0839549,-108.5752056,2001,2100,FRAME,WOOD_SHAKE,2,RENTAL,C,1,305709.6,2021-09-15T00:00:00,2021-10-07T00:00:00
PROP-0007704,7818 Cedar Dr,Austin,TX,76266,Austin County,30.9892545,-109.7417577,2007,2400,MASONRY,TILE,2,PRIMARY,C,2,803269.42,2023-03-06T00:00:00,2023-08-19T00:00:00
PROP-0007705,1819 Birch Dr,Sacramento,CA,91537,Sacramento County,30.6543565,-118.2813556,2016,4600,STEEL,SLATE,1,VACANT,B,2,1035676.41,2021-03-04T00:00:00,2021-08-18T00:00:00
PROP-0007706,123 Pine Way,Hattiesburg,MS,39215,Hattiesburg County,38.0429959,-111.3349762,2024,2900,CONCRETE,TILE,2,VACANT,B,1,442951.74,2024-03-29T00:00:00,2024-05-23T00:00:00
PROP-0007707,2357 Oak Dr,San Antonio,TX,78545,San Antonio County,34.445658,-96.9964824,2015,3800,MANUFACTURED,SLATE,1,VACANT,A,5,570508.07,2020-04-08T00:00:00,2020-08-08T00:00:00
PROP-0007708,7326 Bay Ct,Greenville,SC,29356,Greenville County,37.6984886,-94.0179275,1972,3100,CONCRETE,WOOD_SHAKE,2,SECONDARY,A,5,1379603.54,2023-11-27T00:00:00,2024-01-21T00:00:00
PROP-0007709,5185 Oak Pl,San Antonio,TX,79397,San Antonio County,30.2325559,-101.4625471,1985,5000,MANUFACTURED,SHINGLE,1,PRIMARY,VE,3,916816.19,2020-01-10T00:00:00,2020-06-19T00:00:00
PROP-0007710,2120 Pecan Ct,Wilmington,NC,27218,Wilmington County,40.5405682,-111.3137155,1999,3800,WOOD,METAL,1,SECONDARY,VE,2,1320500.11,2021-09-15T00:00:00,2022-03-02T00:00:00
PROP-0007711,3209 Cypress Pl,Houston,TX,77170,Houston County,40.1532297,-80.7461515,1980,3100,STEEL,WOOD_SHAKE,2,SECONDARY,VE,2,984352.18,2021-07-25T00:00:00,2022-01-20T00:00:00
PROP-0007712,3665 Oak Pl,Rockford,IL,60163,Rockford County,26.3042423,-94.4690635,2004,800,MASONRY,FLAT,1,PRIMARY,B,4,596995.03,2021-06-22T00:00:00,2021-09-23T00:00:00
PROP-0007713,2983 Palm Ct,Raleigh,NC,28138,Raleigh County,35.23693,-103.9680644,1960,2600,STEEL,SHINGLE,2,SECONDARY,AE,2,189493.83,2022-12-12T00:00:00,2023-05-22T00:00:00
PROP-0007714,7258 Maple Blvd,Savannah,GA,30799,Savannah County,31.2511085,-83.7830501,1955,3900,CONCRETE,SHINGLE,2,VACANT,A,3,581066.44,2020-08-19T00:00:00,2021-01-08T00:00:00
PROP-0007715,8750 Walnut Dr,Sacramento,CA,93780,Sacramento County,35.2455797,-82.1299406,1959,4200,CONCRETE,SLATE,2,PRIMARY,V,3,858290.19,2020-12-16T00:00:00,2021-02-21T00:00:00
PROP-0007716,3343 Bay St,San Diego,CA,92398,San Diego County,37.6298292,-89.9219838,2022,2300,MANUFACTURED,METAL,2,VACANT,C,1,993521.23,2020-01-19T00:00:00,2020-04-09T00:00:00
PROP-0007717,4722 Pecan Ct,Orlando,FL,33756,Orlando County,30.2877763,-97.6672653,2021,4100,MANUFACTURED,SHINGLE,1,PRIMARY,X500,3,761058.14,2021-06-08T00:00:00,2021-09-19T00:00:00
PROP-0007718,7238 Pecan Dr,Asheville,NC,27195,Asheville County,26.5015298,-106.9722941,2000,2000,WOOD,WOOD_SHAKE,1,SECONDARY,C,3,575098.49,2022-04-30T00:00:00,2022-09-22T00:00:00
PROP-0007719,7295 Bay St,Myrtle Beach,SC,29146,Myrtle Beach County,39.2549329,-89.123757,1988,3000,MANUFACTURED,WOOD_SHAKE,3,RENTAL,B,5,1182232.04,2021-11-07T00:00:00,2021-12-09T00:00:00
PROP-0007720,5567 Magnolia Ct,Charleston,SC,29595,Charleston County,35.6049793,-95.6335017,1961,5000,CONCRETE,FLAT,2,VACANT,B,3,725808.49,2021-03-28T00:00:00,2021-04-04T00:00:00
PROP-0007721,359 Palm Way,Biloxi,MS,38897,Biloxi County,26.8954808,-109.5531329,2022,4400,MASONRY,TILE,1,RENTAL,B,3,709361.09,2022-10-16T00:00:00,2023-02-21T00:00:00
PROP-0007722,5855 Elm St,Asheville,NC,27483,Asheville County,36.8415903,-93.1895144,1954,1200,STEEL,SLATE,1,SECONDARY,AE,5,494854.08,2020-09-24T00:00:00,2020-11-10T00:00:00
PROP-0007723,3588 Oak Ave,Hattiesburg,MS,39336,Hattiesburg County,36.6589854,-109.1430661,2019,1300,CONCRETE,WOOD_SHAKE,3,PRIMARY,AE,1,1361280.48,2020-11-10T00:00:00,2021-04-29T00:00:00
PROP-0007724,8440 Pine Ln,Hattiesburg,MS,38864,Hattiesburg County,37.4172303,-89.5359224,2006,2100,STEEL,METAL,1,PRIMARY,VE,4,434720.26,2022-07-31T00:00:00,2022-11-16T00:00:00
PROP-0007725,6345 Pine Ct,Montgomery,AL,35362,Montgomery County,32.344873,-105.2973104,1974,3200,MASONRY,TILE,2,RENTAL,AE,3,117588.2,2022-01-21T00:00:00,2022-05-11T00:00:00
PROP-0007726,3407 Pine Pl,Asheville,NC,27293,Asheville County,36.8863451,-81.0945852,1951,3100,MANUFACTURED,WOOD_SHAKE,2,PRIMARY,X,3,1327447.86,2021-01-29T00:00:00,2021-05-24T00:00:00
PROP-0007727,1727 Bay Way,Hattiesburg,MS,39628,Hattiesburg County,29.0556351,-115.4762701,2016,2700,STEEL,METAL,1,VACANT,V,5,1245261.05,2023-10-12T00:00:00,2024-01-15T00:00:00
PROP-0007728,4204 Walnut Dr,Rockford,IL,61732,Rockford County,25.9019998,-102.8710557,1979,3700,CONCRETE,FLAT,1,SECONDARY,X500,2,263510.7,2024-05-10T00:00:00,2024-08-21T00:00:00
PROP-0007729,8410 Bay Ln,Springfield,IL,60476,Springfield County,41.4833411,-102.6348996,1974,5000,MANUFACTURED,METAL,2,PRIMARY,A,1,287031.48,2024-04-15T00:00:00,2024-05-18T00:00:00
PROP-0007730,2978 Palm Blvd,Birmingham,AL,35060,Birmingham County,40.809572,-91.7820941,2009,3900,STEEL,SHINGLE,1,PRIMARY,AE,1,1106933.67,2023-05-14T00:00:00,2023-07-04T00:00:00
PROP-0007731,433 Pecan Way,Charlotte,NC,28826,Charlotte County,40.6753994,-101.7476677,2001,1300,STEEL,METAL,1,SECONDARY,X500,4,1434720.43,2023-12-14T00:00:00,2023-12-22T00:00:00
PROP-0007732,6880 Willow Ct,Gulfport,MS,38876,Gulfport County,39.6710784,-109.135315,2007,3600,WOOD,SHINGLE,1,VACANT,AE,2,936325.15,2020-02-20T00:00:00,2020-07-24T00:00:00
PROP-0007733,8446 Walnut St,Corpus Christi,TX,79661,Corpus Christi County,41.7382526,-91.0930743,1954,4500,WOOD,FLAT,2,RENTAL,A,2,1404684.71,2023-02-13T00:00:00,2023-08-07T00:00:00
PROP-0007734,4888 Oak Ave,Myrtle Beach,SC,29073,Myrtle Beach County,38.9944154,-114.8129133,1961,1300,WOOD,SLATE,2,VACANT,AE,1,297811.64,2021-03-30T00:00:00,2021-09-06T00:00:00
PROP-0007735,6938 Magnolia Ln,Macon,GA,31523,Macon County,37.8633306,-102.7834587,1990,4700,MANUFACTURED,METAL,1,VACANT,A,3,135375.38,2022-11-19T00:00:00,2023-02-14T00:00:00
PROP-0007736,2483 Palm Ave,Jackson,MS,38831,Jackson County,38.7350227,-89.4780069,2010,3100,MANUFACTURED,WOOD_SHAKE,1,RENTAL,X500,4,955475.31,2020-06-13T00:00:00,2020-06-15T00:00:00
PROP-0007737,4180 Birch St,Corpus Christi,TX,78110,Corpus Christi County,27.2037491,-92.8392863,2006,2600,STEEL,METAL,3,PRIMARY,AE,4,438794.87,2021-01-15T00:00:00,2021-03-30T00:00:00
PROP-0007738,2430 Willow Ct,San Antonio,TX,78650,San Antonio County,36.6175495,-118.6923893,1973,3300,WOOD,SLATE,1,PRIMARY,VE,2,225854.41,2020-08-20T00:00:00,2020-10-08T00:00:00
PROP-0007739,2864 Cedar Ln,San Francisco,CA,92772,San Francisco County,36.6655609,-86.3213735,1956,4100,WOOD,SHINGLE,1,PRIMARY,AE,4,872532.77,2021-03-09T00:00:00,2021-06-21T00:00:00
PROP-0007740,9993 Palm Ave,Naperville,IL,60490,Naperville County,30.2893606,-101.953667,1991,2500,STEEL,SHINGLE,2,RENTAL,VE,3,1487052.02,2021-12-11T00:00:00,2022-02-14T00:00:00
PROP-0007741,9281 Pine Dr,Corpus Christi,TX,75865,Corpus Christi County,35.9849325,-120.2695389,1999,4900,STEEL,WOOD_SHAKE,2,VACANT,C,2,1480773.74,2022-09-17T00:00:00,2022-12-17T00:00:00
PROP-0007742,3933 Laurel St,Houston,TX,77777,Houston County,27.9341137,-120.4205975,1983,1800,STEEL,SLATE,1,RENTAL,B,1,738538.42,2020-03-23T00:00:00,2020-08-12T00:00:00
PROP-0007743,3731 Birch Ln,Augusta,GA,30781,Augusta County,30.9060712,-116.466582,2000,800,STEEL,WOOD_SHAKE,2,SECONDARY,AE,1,960270.73,2021-07-26T00:00:00,2021-10-13T00:00:00
PROP-0007744,5779 Birch Ln,Los Angeles,CA,91471,Los Angeles County,39.4016248,-123.4464138,1962,3500,MASONRY,TILE,3,SECONDARY,A,2,1428998.98,2022-05-20T00:00:00,2022-07-09T00:00:00
PROP-0007745,9291 Maple Ave,Columbia,SC,29194,Columbia County,39.1642285,-118.3717869,1956,4300,STEEL,TILE,1,VACANT,AE,1,1060146.58,2023-01-02T00:00:00,2023-04-17T00:00:00
PROP-0007746,4377 Walnut St,Wilmington,NC,27116,Wilmington County,41.4447337,-114.3274845,2024,1100,WOOD,FLAT,1,SECONDARY,X,2,426570.8,2021-02-15T00:00:00,2021-05-01T00:00:00
PROP-0007747,1014 Hickory Ave,Baton Rouge,LA,71480,Baton Rouge County,35.8021706,-112.86936,2017,3000,FRAME,FLAT,2,VACANT,A,2,1097130.36,2021-03-23T00:00:00,2021-06-10T00:00:00
PROP-0007748,4760 Walnut Ln,Sacramento,CA,95043,Sacramento County,31.014206,-123.446931,2023,3600,CONCRETE,SHINGLE,2,PRIMARY,A,1,1194919.05,2020-06-15T00:00:00,2020-07-26T00:00:00
